-82.57800044142137 -70.51300044142135 -30.000000441421356
-4.217982059273011e-05+0.000156570459374728j -5.676348660680397e-13+7.669386116566057e-13j -5.825740950532142e-13-5.956338072173043e-13j
-0.00013483687930415991+0.00012418233166314267j -5.570002039557892e-13+4.307587939998754e-14j -3.1323954469382684e-13-6.137235266740021e-13j
-0.00024188453714055043+2.408079000266312e-05j 2.431232589551313e-13-5.525672231628817e-13j -1.1848751034924974e-12-1.0501942375763153e-12j
-0.00023631652080406614+2.5651006399339197e-05j 2.0839054085024596e-13-1.2357301159613299e-12j -2.8254779462506326e-13-2.8660062986250567e-13j
-0.00023182768110972725-2.1048380490169203e-07j 3.6573287558202657e-13-1.3726111163136176e-12j -1.2930870512995539e-13-8.889019810313425e-14j
-0.00019471081343482455-5.136511643879015e-06j -2.2451837339602228e-13-7.254728442146658e-13j -8.235475163173086e-14+3.810239742191366e-13j
-0.00018155228944761857+3.5760096299799293e-06j -5.055263761956764e-14-4.3331586069950897e-13j -1.464446225130997e-13+3.16915185956716e-13j
-0.0001720199786908817+9.879919424834738e-06j 1.7551734072809003e-13-4.439772413731779e-13j -8.959259637795541e-14+4.631029769003857e-13j
-0.0001653172611337973-3.388046551695859e-06j 7.883603634704053e-13-1.8324098705142448e-13j 3.05144776572608e-13+4.4835041980918013e-13j
-0.00015470299071557557-3.635326486236038e-05j 1.231679598159476e-12+5.6242211803209144e-14j 3.629777980562639e-13+2.5079262473758865e-13j
-0.00010856821161214122-5.5977251934202486e-05j 8.44578421326553e-14+4.194489642182251e-13j -2.5575988542087966e-13+7.651777643203372e-13j
-0.00015615948938864924-6.614207727916339e-05j 4.974187437410591e-13+5.926855140719722e-13j -6.913782901214321e-14+5.047429614755671e-13j
-0.00015242354846381758-4.554856621404023e-05j 2.0484928839793583e-13+6.036386843311908e-13j 6.115011948702908e-12+1.9758005933786317e-12j
2.153507515733722e-05+2.232708010197264e-05j -4.203663728654472e-13-5.484420687044174e-13j 7.150681649155257e-12+2.40344869182437e-12j
6.003174224129972e-05-5.269327882741145e-05j -5.098786706670804e-13+3.6386514508322003e-13j -1.093634729538454e-12+1.8152052992655937e-12j
-3.950952520878195e-12+1.6626101571450391e-12j 1.9957139996356508e-20-1.4242030620186205e-20j -2.4646630576609872e-12+1.1538816551187363e-12j
-1.7617156341672583e-13+8.624548620151395e-13j 1.4431415179348185e-21-1.7641828701597523e-21j -3.590411941107904e-13-6.195216623724607e-14j
6.120176409430338e-06-6.842742234499864e-06j 2.76378475599419e-14-2.7896222274644545e-14j -7.615797078948503e-14+4.2332443423363036e-13j
2.7387899924806523e-05+6.318987456552042e-05j -1.1931598951925306e-07+6.203940640052916e-07j 7.995669330223135e-08-4.1570342338419104e-07j
-0.0001839256243665117-4.4058873970159254e-05j -1.8978767810990064e-13+3.985107072799567e-13j -1.792792265558599e-12-5.9684939378245884e-12j
-0.00019802459492060775-0.00021215514921411912j -5.1357913539272975e-14+1.7821496266299638e-13j 1.5009899801331364e-12+2.894376200080918e-13j
-3.423468835629701e-05-0.00029124810427035974j -6.973831730858928e-13-6.963269054435754e-13j 1.5413076181753801e-12+6.402534004847723e-13j
5.943045734357049e-05-0.00026081447184908877j 1.0035841318290319e-12+2.6117051594502613e-13j 1.721786297719091e-12-9.397881268156482e-13j
0.00018089334981194913-0.00017551680624985764j 3.791552856897787e-14+2.0405805855077832e-13j 1.5735452631591135e-12-4.752823829967705e-13j
0.0003508010059893321-9.426778345786079e-05j -1.7364922307462063e-13-6.89210352634756e-14j 1.3069401014552134e-12+9.382508676994352e-13j
0.0003990892158753118+3.8341287405863e-05j -7.162661105798814e-13-3.1641290550752333e-13j 8.490495232405456e-13+1.3468904149531372e-13j
0.0003852794033206123+0.00016462150202671346j -1.5395915065433165e-12-3.794104827667316e-13j 9.694928472057623e-14-3.112777318610359e-13j
0.0003335319509577524+0.00026286264789674346j -2.3629169025067515e-12-4.4240806002593987e-13j -6.551509298054963e-13-7.57244487483902e-13j
0.00011723648153062276+0.0003328184308206149j -1.438994680403197e-12+8.866081771637727e-13j -3.313333774925153e-13+4.924011650433447e-13j
2.0685437263892254e-06+0.00026181650464981803j -1.2881782474190629e-12+3.157563103595539e-13j -6.37815559736798e-14+2.0121564836555648e-13j
-9.780282066048402e-05+0.0001726370719092509j -1.1373618196262352e-12-2.550955502756404e-13j 2.0377027592777167e-13-8.996988065029739e-14j
-0.00027244629597114074+1.2092269996520193e-06j 3.764145591001639e-13-4.333649693142292e-13j -1.0946809796301339e-12-1.7353958804196267e-12j
-0.0002655965978807926-3.964632065147667e-05j 7.089132799749947e-13-9.147718557521088e-13j -8.1316311741105e-13-1.3308803720951258e-12j
-0.00025404736894662437-8.030062807943774e-05j 1.0414119731535693e-12-1.396178710303371e-12j -5.316451778709621e-13-9.26364736219806e-13j
-0.00021092791349108775-0.00012710889551578895j 2.320980186510243e-13-1.0747999999863998e-12j -7.838424790955939e-14+5.281742587006302e-13j
-0.00019318485821361248-9.964541754426126e-05j 4.060637500422835e-13-7.826430344068926e-13j -1.4247411586746686e-13+4.640654823953082e-13j
-0.00017826653048238852-8.056248696855099e-05j 5.80029484135453e-13-4.904860608112268e-13j -2.0656398562664514e-13+3.9995670074588316e-13j
-0.0001656910087653101-6.638514564894588e-05j 7.098396886600886e-13-3.213234964472852e-13j -1.2668303043441613e-13+4.358705782919817e-13j
-0.00015209177471380277-7.720931108998252e-05j 1.3190004109862395e-12-1.616809033503363e-14j 2.545812273085265e-13+4.298780686647715e-13j
-0.00016135243926491562-0.00015690271279670545j -3.0322856149331886e-13-5.090999095124601e-13j -6.299213600395127e-13-1.9965331732502707e-13j
-4.9990280943307966e-05-0.00012296347732516512j 6.336468796501285e-14+1.2310610433274644e-13j -1.0371293382157064e-12+5.004180199606667e-13j
-0.0001230224480703553-5.519246720792977e-05j 1.1221796620861784e-12+6.734588619508681e-13j -5.175578175503511e-13+9.802613935385403e-13j
-0.00013198459408338636-2.1092599955693938e-05j 8.296106664366765e-13+6.8441209164241e-13j 4.631912266410383e-12+1.043214224838823e-12j
3.762035123030391e-05+5.472071622100362e-06j -1.0527205620188733e-06-2.044301742712539e-06j -7.0538963648205e-07-1.3698242674376177e-06j
7.588563375804967e-05-5.922588996567085e-05j -2.913960725591719e-13-1.6000778749877597e-13j -2.886883929800255e-12+2.9011127713117914e-12j
-5.4162169755554255e-12+2.7344190045035366e-12j 1.9957139996356508e-20-1.4242030620186205e-20j -3.275472955740333e-12+1.3127348608037074e-12j
1.1199810049147593e-12+1.2566819485896067e-13j 1.2490945146927528e-21-4.3780907824263866e-21j -1.1571092181692602e-13-2.4721071288270666e-13j
2.136285353612305e-06-2.237951992898098e-06j 6.557675544334505e-15-3.355279802127097e-14j -9.169185040915146e-14+3.924698561857406e-13j
3.084192861462554e-05+5.82012374396307e-05j -5.658239260222385e-08+2.942052297230788e-07j 3.7921547792330995e-08-1.9713419566625048e-07j
-0.00014776636434376276-5.554435499715501e-05j -6.92524070260737e-13-1.019638151370339e-13j 3.1205425903277523e-12+1.2667345561823968e-12j
-0.0001478603268315281-0.00019969572595383638j -8.947035176033507e-13-4.942749112358383e-13j 7.294799553646521e-13+5.117943842097924e-15j
-1.8427643779994806e-05-0.00026651597580542896j -8.607554859645846e-13-5.475476469759699e-13j 1.21460320914467e-12+9.132647044766914e-13j
8.383081247145534e-05-0.00023621833229788347j 8.493975677712743e-13+3.857348127299976e-13j 1.4957982567698904e-12-7.675239036813378e-13j
0.0002548377665100027-0.00010584172101089886j 9.695718707665675e-13+6.754384716118754e-13j 1.4614319725552739e-12-1.247526038813795e-13j
0.0003952536403509926+0.00012142649297899939j 3.963207720231741e-13+1.827336139903356e-12j 3.9131531713670833e-13+1.890040227070002e-12j
0.0004180907123250606+0.00019608492191357368j 1.4162822508910408e-13+4.654265149920263e-13j 9.860715355832651e-13+1.5908381791690253e-12j
0.00034533300754356486+0.00030301143307131666j -5.713782148701726e-14+3.5923164735689083e-13j 3.539287346515057e-13+1.1800889569450899e-12j
0.0002402744631865448+0.0003889497308110028j -2.5590385741539677e-13+2.530367866403704e-13j -2.7821408757573925e-13+7.693397208839247e-13j
4.6062788896289874e-05+0.0004024119635301015j -7.835500044911969e-15+2.781134196461591e-13j -8.587795267727985e-13+5.387921386354478e-13j
-5.485972830512172e-05+0.0002778441510609467j 7.850615453004688e-14-1.71356335850192e-13j -6.200079008657134e-13+2.2430302955976903e-13j
-0.00014358163789077546+0.00013720676497857413j 1.6484781762461114e-13-6.208261025678212e-13j -3.8123627495862817e-13-9.018607951590988e-14j
-0.00035903377224824276-3.599340807720124e-05j -3.3004334350004463e-13-5.737870174512823e-13j -4.808583095080158e-13-1.1885393926054213e-12j
-0.0003213371204677103-9.311231779089067e-05j -2.4788500203402148e-14-4.824334582671537e-13j -1.4682317970237162e-13-8.575260929919312e-13j
-0.000266572143114482-0.000133317309588274j 2.8046633716412466e-13-3.9107990495850553e-13j 1.872119501032726e-13-5.265127933784409e-13j
-0.0001839475096444512-0.0002208550938424086j 8.860071668225912e-14-5.458601525498805e-13j -1.386980004510024e-13+6.486047983325263e-14j
-0.0001597694122686165-0.0001872291662361959j 3.6228498040359253e-14-3.094948197816383e-13j -2.693605801439807e-13-3.155686974812963e-14j
-0.00014226782995348686-0.00015852991280009874j -1.6143709549548668e-14-7.312947885800865e-14j -4.000231642577546e-13-1.2797422259166594e-13j
-0.00013109160749733226-0.0001336766503845055j -2.3829682730039654e-15-1.6936047422741095e-13j -4.1649037002749663e-13-6.548361889966983e-13j
-0.00012450276020371733-0.00013321254595091987j -2.5896124653062524e-13-4.181087551520761e-13j -5.856194313017582e-13-4.0779860990537605e-14j
-0.00011946789801033994-0.00014826397107326486j -4.3363961770753426e-13-4.797857262981452e-13j -6.933759496128403e-13-2.5785365286661167e-13j
-1.1811893975676558e-05-0.00010851655747908685j -1.1811261531797083e-13+1.1720417101357932e-13j -8.849338636759919e-13+4.07266083186879e-13j
-7.436238382485417e-05-6.898712998417452e-05j 2.3142543590813044e-13+1.9432911408789704e-13j -8.790324284582495e-13+8.445379190408957e-13j
-0.00010015106956999734-1.5938936784733426e-05j 5.146992942047527e-13+1.2700957744724826e-13j 8.236409951041615e-12-3.098878118538083e-13j
6.112468976547632e-05-8.121644746514223e-06j -4.99224379683991e-07-9.694551116004364e-07j -3.345078743826676e-07-6.496024574358061e-07j
9.301329789420191e-05-7.020385639774892e-05j -6.373710631197902e-13+2.2174303495269645e-13j -6.508809038791399e-12+4.900718257947081e-12j
6.023066514357253e-12-6.1703153612636e-12j 5.143119542693974e-21+1.517017655897614e-20j 1.8182460843052387e-12-4.629511282870947e-13j
6.084739991100856e-13-1.4747773388093316e-14j 1.2490945146927528e-21-4.3780907824263866e-21j -7.457367648682641e-14-2.1468798275488992e-13j
-3.9398437543351e-06+5.972747145795168e-06j -3.191273500408032e-14+1.1185450686071343e-13j 3.79691151216949e-13+4.34320646356763e-15j
2.221821189353697e-05+4.91480839781261e-05j -6.347356120935733e-13-3.3618464680680954e-13j 5.5023530230967495e-12+3.854538411461462e-12j
-0.00011846069474783625-4.052791924943796e-05j -6.848936215830601e-13-3.6062892429618404e-14j -1.844911809774317e-13+5.002365764974602e-14j
-0.00012530383816166882-0.0001745509845611683j -7.056685949293397e-13-9.291117218902059e-15j 2.6207251076275703e-13+3.937271656278988e-14j
-1.142052687429034e-05-0.00023781591845029975j -1.0241277988432767e-12-3.9876838850836447e-13j 8.878988055750504e-13+1.1862760060061784e-12j
0.00010201958782094043-0.00020660397944289007j 6.952110037135135e-13+5.102991095149663e-13j 1.2698102158206846e-12-5.952596805470275e-13j
0.00024017903958035812-7.642438731865073e-05j 3.667689001635691e-13+9.725597362400683e-13j 8.847720542674919e-13+1.204903044440269e-13j
0.0003457252281651092+0.0001196595098636816j 2.474823169544101e-13+1.5299745303699196e-12j 4.187710258343049e-13+1.6945233578902404e-12j
0.00037963118214580176+0.00020989474079835925j 1.7676032612737415e-13+3.4230751139484445e-13j 9.623527499573826e-13+1.4791270016696017e-12j
0.00030226373511067637+0.00031182808556834895j -2.2005733554209033e-14+2.361126375919494e-13j 3.302098994739863e-13+1.068377745931179e-12j
0.00019146192701111994+0.0003691556748916449j -1.365984517982035e-13+1.49874920939972e-14j -8.980443125733251e-14+4.1790253593940666e-13j
7.56482307115454e-06+0.00038010401619617535j -4.59867530985976e-15+2.1373019835766703e-13j -8.3076799333244e-13+4.859689400476771e-13j
-9.090284890743272e-05+0.0002451329427129243j 8.174298097930235e-14-2.3573956440321426e-13j -5.919963674253547e-13+1.7147983097199824e-13j
-0.00024871333755939603+6.719486505811716e-05j -8.299048551791787e-14-1.2302261480230322e-12j -6.559173596220539e-13-8.606996819548103e-13j
-0.00023250998971108231-4.065666880267026e-05j 2.491605633752698e-13-1.1309481032495314e-12j -6.178865478675038e-14-7.811440923232222e-13j
-0.0002836405090237358-0.00013730399615429208j 1.7756032737974156e-13-2.147879806628357e-13j -8.955052412750394e-14-8.71918781122843e-13j
-0.00022126352073157586-0.00017603656190309712j 4.828151621030427e-13-1.2343442786567253e-13j 2.444846056781402e-13-5.409054815093524e-13j
-0.000148754638377412-0.0001418486375371514j 8.318384057151864e-14-1.9837756962225054e-13j -5.1039435257647e-13-5.939632675771976e-13j
-9.909665926299748e-05-0.00019012220381705948j 1.3197783815619255e-13-1.449917235053053e-14j -1.872084468846274e-13+3.2888709569171682e-15j
-8.055113440632526e-05-0.000155771565987798j 7.960562498469342e-14+2.218661766096102e-13j -3.178710399212005e-13-9.312848523890767e-14j
-7.007588051118836e-05-0.00011961433974671413j -5.646032462544184e-14+1.2433344482546112e-13j -4.070324834998361e-13-5.189680764508142e-13j
-7.084508632317401e-05-0.00011292666219922605j -1.8975769765760063e-13+1.231961333214703e-13j -6.741672583769688e-13-2.3358986404513596e-13j
-8.283711220326391e-05-0.00013844427464995398j -5.640506739217491e-13-4.5047154308382914e-13j -7.568305405539277e-13-3.16053988100746e-13j
1.4605805547153897e-05-9.379137029587161e-05j -2.9958989028044664e-13+1.1130224169144533e-13j -7.327383982568209e-13+3.14114142109139e-13j
-3.288009299480059e-05-5.8673238517143785e-05j 2.4964593032441925e-13-3.4258638517950675e-14j -6.357045571378782e-13+5.225351452973782e-13j
-6.305276283966601e-05-1.5267827498138183e-05j 3.34351945310804e-13+4.245962038358153e-14j 2.7542058113686236e-12+9.239898105273207e-13j
7.797074998284905e-05-4.2425581201051405e-05j 2.0295358650219573e-13+4.584365558165659e-13j 6.315077441447349e-12-1.5127299743390412e-12j
6.783582360143902e-05-5.254455984883144e-05j -1.3140010222742148e-13-3.8757853752187325e-13j -6.356378570509783e-12+5.080059247984355e-12j
6.339728267675077e-12-3.611810755910729e-12j 5.143119542693974e-21+1.517017655897614e-20j 2.6385128269035593e-12-5.883979708118842e-13j
9.696699330541351e-14-1.5516374163514682e-13j 1.2490945146927528e-21-4.3780907824263866e-21j -3.343643115672677e-14-1.821652526270733e-13j
-2.691140112461585e-06+7.990728210869816e-06j -4.5326936492612526e-14-4.980715548854656e-16j 4.0117916708329977e-13-6.358724172018875e-14j
3.8936881996314384e-05+3.777338384757059e-05j -5.821038763500868e-08+6.078709301057222e-08j -4.900217470836357e-08+5.117917770300919e-08j
-8.88476239590939e-05-2.285659083372276e-05j -6.772631729053827e-13+2.9838030277796387e-14j -3.4895249522826266e-12-1.1666872408829126e-12j
-0.00010045350099065049-0.00013898465404317437j -6.98038146813104e-13+5.6609800639582253e-14j -6.580919204952328e-14+3.404871424343564e-13j
1.394579863398121e-05-0.00021428926976280568j 1.4477217064450153e-13-1.0117384366504704e-12j 7.740750181608402e-13+3.7613422343507e-13j
0.00011793786467009732-0.0001683731571055842j 1.978715387286901e-12+3.707390081718724e-13j 6.882281105533257e-14-2.5570813090519994e-13j
0.00019454395144714124-6.235172942085801e-05j 5.806806859105177e-14+6.82118624580985e-13j 4.117565767218613e-13+1.4124049695726261e-14j
0.00029020069123852525+0.00010591298039416942j 9.864386324465568e-14+1.2326129235516183e-12j 4.4622672909586966e-13+1.499006477849934e-12j
0.0002808774797123297+0.00023808348632785227j 2.5804211734055647e-13+1.2259612965052995e-12j -3.8065113316565543e-13+1.4595203454025467e-12j
0.0002606097977821455+0.00031568474992772934j 1.3126358116187046e-14+1.1299360303008415e-13j 3.064910391878361e-13+9.566664448173394e-13j
0.00014356823643650704+0.0003249348545250424j -8.446619776495187e-14-5.0584757944448326e-14j 7.552434532997228e-15+3.949732485839954e-13j
1.5312824379352985e-05+0.000261675891789362j -1.1263949158136677e-13-2.351417779864396e-13j -6.907108323882023e-14-2.322204370726894e-13j
-0.0001268155692789721+0.00020982798405641843j 8.497980751961515e-14-3.001227947674359e-13j -5.639848339849952e-13+1.1865663238422708e-13j
-0.0002312146997106404+6.152210302904146e-05j -9.046508082075203e-15-1.0302232098520384e-12j -5.77069026214254e-13-6.811248381413173e-13j
-0.0002063063402924791-3.974176449842845e-05j 3.2310454081111246e-13-9.309451650785375e-13j 1.705967376585129e-14-6.015692521839831e-13j
-0.00023779204492266895-0.00017071327336670624j 3.7990918008450966e-13+5.2857497085144324e-14j -3.22778709276118e-14-8.863115344677768e-13j
-0.00017004976828838552-0.00018447498092466605j 1.0214928150667532e-13-6.345986935994829e-14j -6.563325528889505e-13-9.56222359427031e-13j
-9.70648684735886e-05-0.00014473294202790927j 1.8797244983832553e-13+7.6965520754608e-14j -5.557284458063627e-13-6.405966314668837e-13j
-3.4566533773432505e-05-0.00018113101327306194j 2.2772716922107074e-13+2.8049647818035e-13j -1.0505629125185035e-13+3.8134621852918946e-14j
-1.711392396334263e-05-0.00014032335684986363j 9.0946031994175e-14+1.1682246615351087e-13j -2.8828039647365755e-13-5.507876503992091e-13j
-1.123871998847301e-05-9.372023967137475e-05j -1.1053768048245119e-13+4.1802736118766784e-13j -3.97574598953888e-13-3.8309995314226873e-13j
-1.3765073509002063e-05-7.527224210721468e-05j -2.5771181459854056e-13+5.117222655345519e-13j -6.364152425979796e-13-2.539962858755194e-13j
0.00011817481442921932-3.348528014127683e-05j 3.2824252152523444e-13+9.336024515578206e-13j 4.123658984447803e-13-1.5917217270110435e-12j
